task_id,source_split,bench,original_task_id,dimension,model,source_model,resolved,apply_ok,graded,in_tok,out_tok,calls,cost_usd,source_status,cost_source
old112::django__django-11477,old112,old112,django__django-11477,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,188043,4409,23,1.05044,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,328205,8235,31,1.10814,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,40658,1023,6,0.11699,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,768639,19332,54,0.826635,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11490,old112,old112,django__django-11490,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,836054,18160,60,0.10395154,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,15818,473,6,0.090915,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,60294,1804,14,0.207942,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,10367,404,2,0.0319775,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,90130,2900,17,0.09883,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11603,old112,old112,django__django-11603,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,104679,2775,15,0.59277,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,54578,2194,10,0.196644,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,28088,957,6,0.084575,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,530533,12972,39,0.569449,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11728,old112,old112,django__django-11728,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,1569794,19643,58,8.340045,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,0,0,1368634,25961,55,4.495317,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,49496,822,4,0.13607,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,1008873,16189,54,1.05744,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11734,old112,old112,django__django-11734,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,116624,4499,17,0.695595,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,362000,5460,33,1.1679,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,14615,1547,5,0.0597425,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,308968,9202,28,0.336574,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11749,old112,old112,django__django-11749,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,220661,4066,22,1.204955,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,197950,3050,22,0.6396,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,21853,1107,4,0.0712375,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,289777,5843,29,0.307306,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11815,old112,old112,django__django-11815,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,115041,2759,19,0.64418,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,0,1,1,180583,3541,25,0.594864,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,18976,922,7,0.06127,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,1,1,349660,8728,33,0.375844,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11820,old112,old112,django__django-11820,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,38701,1701,11,0.23603,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,65140,2886,15,0.23871,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,2877,527,2,0.0150975,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,34371,2414,7,0.041613,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11848,old112,old112,django__django-11848,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,13438,503,6,0.079765,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,13737,496,6,0.048651,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,9328,784,4,0.03508,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,48049,1919,12,0.053806,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11951,old112,old112,django__django-11951,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,42444,2054,13,0.26357,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,90605,3565,17,0.32529,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,21108,1052,6,0.06855,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,713,121,1,0.001076,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-11999,old112,old112,django__django-11999,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1310038,24433,60,0.16022996,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,160957,3235,22,0.88566,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,61121,1925,15,0.212238,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,6732,769,3,0.028365,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12039,old112,old112,django__django-12039,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1171176,14487,59,0.13839078,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,10532,395,6,0.062535,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,11801,445,6,0.042078,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,14542,880,4,0.049555,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12050,old112,old112,django__django-12050,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,931038,10414,59,0.10928742,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,8420,339,5,0.050575,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,12333,515,6,0.044724,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,8869,680,4,0.0323725,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12143,old112,old112,django__django-12143,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,764618,8535,59,0.08974108,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,80241,1531,12,0.43948,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,46367,1387,13,0.159906,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,gpt-5.4,gpt-5.4,1,1,1,8988,463,4,0.029415,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12155,old112,old112,django__django-12155,bug_fixing,qwen3.5-plus,qwen3.5-plus,1,1,1,334146,5361,30,0.04029432,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,74344,1988,16,0.42142,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,92981,2588,18,0.317763,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,15712,1191,3,0.057145,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,1,1,1,103811,5253,17,0.11957,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12193,old112,old112,django__django-12193,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1026578,13613,60,0.12190816,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,45720,1472,12,0.2654,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,142315,2246,23,0.460635,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,gpt-5.4,gpt-5.4,0,0,0,9490,660,4,0.033625,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12276,old112,old112,django__django-12276,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,889064,10729,57,0.10487818,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,claude-opus-4-6,claude-opus-4-6,1,1,1,25604,1752,8,0.17182,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,claude-sonnet-4-6,claude-sonnet-4-6,1,1,1,80759,2428,15,0.278697,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,gpt-5.4,gpt-5.4,0,1,1,8821,580,3,0.0307525,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,glm-5,glm-5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,kimi-k2.5,kimi-k2.5,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,MiniMax-M2.7,MiniMax-M2.7,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,Qwen3-Max,Qwen3-Max,0,0,0,0,0,0,0.0,,token_log_pricing
old112::django__django-12304,old112,old112,django__django-12304,bug_fixing,qwen3.5-plus,qwen3.5-plus,0,0,0,1059074,10672,60,0.12354166,,token_log_pricing
old112::django__django-12406,old112,old112,django__django-12406,bug_fixing,claude-opus-4-6,claude-opus-4-6,0,1,1,675005,5723,47,3.5181,,token_log_pricing
