task_id,split,dimension,model,score,cost_usd,total_tokens,latency_ms
dim6_ds1000_548,val,data_science,kimi-k2.5,0.0,0.0,115,1247
dim6_ds1000_548,val,data_science,MiniMax-M2.7,0.0,0.0,424,5768
dim6_ds1000_548,val,data_science,Qwen3-Max,0.0,0.0,167,3404
dim6_ds1000_548,val,data_science,qwen3.5-plus,0.0,0.0,3076,39080
dim6_ds1000_553,train,data_science,claude-opus-4-6,0.0,0.0,140,2236
dim6_ds1000_553,train,data_science,claude-sonnet-4-6,0.0,0.0,131,3165
dim6_ds1000_553,train,data_science,gpt-5.4,0.0,0.0,149,4906
dim6_ds1000_553,train,data_science,glm-5,0.0,0.0,308,4968
dim6_ds1000_553,train,data_science,kimi-k2.5,0.0,0.0,124,2227
dim6_ds1000_553,train,data_science,MiniMax-M2.7,0.0,0.0,1325,19556
dim6_ds1000_553,train,data_science,Qwen3-Max,0.0,0.0,139,2544
dim6_ds1000_553,train,data_science,qwen3.5-plus,0.0,0.0,5155,71483
dim6_ds1000_549,train,data_science,claude-opus-4-6,0.0,0.0,177,3597
dim6_ds1000_549,train,data_science,claude-sonnet-4-6,0.0,0.0,177,3377
dim6_ds1000_549,train,data_science,gpt-5.4,0.0,0.0,248,4041
dim6_ds1000_549,train,data_science,glm-5,0.0,0.0,993,25575
dim6_ds1000_549,train,data_science,kimi-k2.5,0.0,0.0,209,4319
dim6_ds1000_549,train,data_science,MiniMax-M2.7,0.0,0.0,679,9224
dim6_ds1000_549,train,data_science,Qwen3-Max,0.0,0.0,224,4584
dim6_ds1000_549,train,data_science,qwen3.5-plus,0.0,0.0,4179,50671
dim6_ds1000_554,train,data_science,claude-opus-4-6,0.0,0.0,133,3580
dim6_ds1000_554,train,data_science,claude-sonnet-4-6,0.0,0.0,129,2249
dim6_ds1000_554,train,data_science,gpt-5.4,0.0,0.0,123,1670
dim6_ds1000_554,train,data_science,glm-5,0.0,0.0,345,6887
dim6_ds1000_554,train,data_science,kimi-k2.5,0.0,0.0,134,2305
dim6_ds1000_554,train,data_science,MiniMax-M2.7,0.0,0.0,977,15008
dim6_ds1000_554,train,data_science,Qwen3-Max,0.0,0.0,130,1419
dim6_ds1000_554,train,data_science,qwen3.5-plus,0.0,0.0,2429,33391
dim6_ds1000_556,train,data_science,claude-opus-4-6,0.0,0.0,99,2024
dim6_ds1000_556,train,data_science,claude-sonnet-4-6,0.0,0.0,104,2089
dim6_ds1000_556,train,data_science,gpt-5.4,0.0,0.0,100,2280
dim6_ds1000_556,train,data_science,glm-5,0.0,0.0,705,19340
dim6_ds1000_556,train,data_science,kimi-k2.5,0.0,0.0,85,833
dim6_ds1000_556,train,data_science,MiniMax-M2.7,0.0,0.0,252,3210
dim6_ds1000_556,train,data_science,Qwen3-Max,0.0,0.0,99,855
dim6_ds1000_556,train,data_science,qwen3.5-plus,0.0,0.0,3297,48854
dim6_ds1000_557,train,data_science,claude-opus-4-6,0.0,0.0,109,2828
dim6_ds1000_557,train,data_science,claude-sonnet-4-6,0.0,0.0,109,1995
dim6_ds1000_557,train,data_science,gpt-5.4,0.0,0.0,112,1489
dim6_ds1000_557,train,data_science,glm-5,0.0,0.0,293,6539
dim6_ds1000_557,train,data_science,kimi-k2.5,0.0,0.0,97,901
dim6_ds1000_557,train,data_science,MiniMax-M2.7,0.0,0.0,481,6486
dim6_ds1000_557,train,data_science,Qwen3-Max,0.0,0.0,108,852
dim6_ds1000_557,train,data_science,qwen3.5-plus,0.0,0.0,3437,47181
dim6_ds1000_555,train,data_science,claude-opus-4-6,0.0,0.0,152,3557
dim6_ds1000_555,train,data_science,claude-sonnet-4-6,0.0,0.0,162,2202
dim6_ds1000_555,train,data_science,gpt-5.4,0.0,0.0,155,2911
dim6_ds1000_555,train,data_science,glm-5,0.0,0.0,2827,86642
dim6_ds1000_555,train,data_science,kimi-k2.5,0.0,0.0,164,3097
dim6_ds1000_555,train,data_science,MiniMax-M2.7,0.0,0.0,2564,40636
dim6_ds1000_555,train,data_science,Qwen3-Max,0.0,0.0,210,4039
dim6_ds1000_555,train,data_science,qwen3.5-plus,0.0,0.0,4670,65901
dim6_ds1000_559,val,data_science,claude-opus-4-6,0.0,0.0,149,2252
dim6_ds1000_559,val,data_science,claude-sonnet-4-6,0.0,0.0,169,2178
dim6_ds1000_559,val,data_science,gpt-5.4,0.0,0.0,194,2569
dim6_ds1000_559,val,data_science,glm-5,0.0,0.0,328,6232
dim6_ds1000_559,val,data_science,kimi-k2.5,0.0,0.0,142,1541
dim6_ds1000_559,val,data_science,MiniMax-M2.7,0.0,0.0,292,3408
dim6_ds1000_559,val,data_science,Qwen3-Max,0.0,0.0,156,1991
dim6_ds1000_559,val,data_science,qwen3.5-plus,0.0,0.0,1218,15087
dim6_ds1000_560,train,data_science,claude-opus-4-6,0.0,0.0,256,3136
dim6_ds1000_560,train,data_science,claude-sonnet-4-6,0.0,0.0,221,2498
dim6_ds1000_560,train,data_science,gpt-5.4,0.0,0.0,140,2045
dim6_ds1000_560,train,data_science,glm-5,0.0,0.0,1553,37569
dim6_ds1000_560,train,data_science,kimi-k2.5,0.0,0.0,124,1166
dim6_ds1000_560,train,data_science,MiniMax-M2.7,0.0,0.0,1402,21874
dim6_ds1000_560,train,data_science,Qwen3-Max,0.0,0.0,124,860
dim6_ds1000_560,train,data_science,qwen3.5-plus,0.0,0.0,4497,61229
dim6_ds1000_562,train,data_science,claude-opus-4-6,0.0,0.0,108,2034
dim6_ds1000_562,train,data_science,claude-sonnet-4-6,0.0,0.0,113,2014
dim6_ds1000_562,train,data_science,gpt-5.4,0.0,0.0,105,2654
dim6_ds1000_562,train,data_science,glm-5,0.0,0.0,185,3867
dim6_ds1000_562,train,data_science,kimi-k2.5,0.0,0.0,93,1153
dim6_ds1000_562,train,data_science,MiniMax-M2.7,0.0,0.0,194,2259
dim6_ds1000_562,train,data_science,Qwen3-Max,0.0,0.0,104,1233
dim6_ds1000_562,train,data_science,qwen3.5-plus,0.0,0.0,2151,28842
dim6_ds1000_561,train,data_science,claude-opus-4-6,0.0,0.0,132,3462
dim6_ds1000_561,train,data_science,claude-sonnet-4-6,0.0,0.0,216,2763
dim6_ds1000_561,train,data_science,gpt-5.4,0.0,0.0,128,1452
dim6_ds1000_561,train,data_science,glm-5,0.0,0.0,288,5482
dim6_ds1000_561,train,data_science,kimi-k2.5,0.0,0.0,117,1382
dim6_ds1000_561,train,data_science,MiniMax-M2.7,0.0,0.0,883,11943
dim6_ds1000_561,train,data_science,Qwen3-Max,0.0,0.0,130,1546
dim6_ds1000_561,train,data_science,qwen3.5-plus,0.0,0.0,3793,52822
dim6_ds1000_558,train,data_science,claude-opus-4-6,0.0,0.0,332,3000
dim6_ds1000_558,train,data_science,claude-sonnet-4-6,0.0,0.0,337,2804
dim6_ds1000_558,train,data_science,gpt-5.4,0.0,0.0,261,4192
dim6_ds1000_558,train,data_science,glm-5,0.0,0.0,451,8317
dim6_ds1000_558,train,data_science,kimi-k2.5,0.0,0.0,262,4670
dim6_ds1000_558,train,data_science,MiniMax-M2.7,0.0,0.0,1108,15498
dim6_ds1000_558,train,data_science,Qwen3-Max,0.0,0.0,249,5495
dim6_ds1000_558,train,data_science,qwen3.5-plus,0.0,0.0,2675,35313
dim6_ds1000_567,train,data_science,claude-opus-4-6,0.0,0.0,139,3145
dim6_ds1000_567,train,data_science,claude-sonnet-4-6,0.0,0.0,229,2752
dim6_ds1000_567,train,data_science,gpt-5.4,0.0,0.0,137,1416
dim6_ds1000_567,train,data_science,glm-5,0.0,0.0,664,18740
dim6_ds1000_567,train,data_science,kimi-k2.5,0.0,0.0,125,1363
dim6_ds1000_567,train,data_science,MiniMax-M2.7,0.0,0.0,492,6769
dim6_ds1000_567,train,data_science,Qwen3-Max,0.0,0.0,133,2683
dim6_ds1000_567,train,data_science,qwen3.5-plus,0.0,0.0,5414,73818
dim6_ds1000_571,train,data_science,claude-opus-4-6,0.0,0.0,147,2889
dim6_ds1000_571,train,data_science,claude-sonnet-4-6,0.0,0.0,204,2675
dim6_ds1000_571,train,data_science,gpt-5.4,0.0,0.0,132,1609
dim6_ds1000_571,train,data_science,glm-5,0.0,0.0,1129,30010
dim6_ds1000_571,train,data_science,kimi-k2.5,0.0,0.0,123,2243
dim6_ds1000_571,train,data_science,MiniMax-M2.7,0.0,0.0,363,5078
dim6_ds1000_571,train,data_science,Qwen3-Max,0.0,0.0,140,2438
dim6_ds1000_571,train,data_science,qwen3.5-plus,0.0,0.0,2637,38673
dim6_ds1000_573,val,data_science,claude-opus-4-6,0.0,0.0,125,2439
dim6_ds1000_573,val,data_science,claude-sonnet-4-6,0.0,0.0,163,2731
dim6_ds1000_573,val,data_science,gpt-5.4,0.0,0.0,119,1975
dim6_ds1000_573,val,data_science,glm-5,0.0,0.0,1083,32499
dim6_ds1000_573,val,data_science,kimi-k2.5,0.0,0.0,111,2664
dim6_ds1000_573,val,data_science,MiniMax-M2.7,0.0,0.0,336,5260
dim6_ds1000_573,val,data_science,Qwen3-Max,0.0,0.0,216,6842
dim6_ds1000_573,val,data_science,qwen3.5-plus,0.0,0.0,4204,67263
dim6_ds1000_568,train,data_science,claude-opus-4-6,0.0,0.0,199,2545
dim6_ds1000_568,train,data_science,claude-sonnet-4-6,0.0,0.0,210,2282
dim6_ds1000_568,train,data_science,gpt-5.4,0.0,0.0,203,2244
dim6_ds1000_568,train,data_science,glm-5,0.0,0.0,1168,35792
dim6_ds1000_568,train,data_science,kimi-k2.5,0.0,0.0,263,6368
dim6_ds1000_568,train,data_science,MiniMax-M2.7,0.0,0.0,528,6640
dim6_ds1000_568,train,data_science,Qwen3-Max,0.0,0.0,307,5887
dim6_ds1000_568,train,data_science,qwen3.5-plus,0.0,0.0,4555,80815
dim6_ds1000_576,train,data_science,claude-opus-4-6,0.0,0.0,179,4432
dim6_ds1000_576,train,data_science,claude-sonnet-4-6,0.0,0.0,167,2394
dim6_ds1000_576,train,data_science,gpt-5.4,0.0,0.0,148,5331
dim6_ds1000_576,train,data_science,glm-5,0.0,0.0,308,6706
dim6_ds1000_576,train,data_science,kimi-k2.5,0.0,0.0,139,3099
dim6_ds1000_576,train,data_science,MiniMax-M2.7,0.0,0.0,345,4366
dim6_ds1000_576,train,data_science,Qwen3-Max,0.0,0.0,149,3186
dim6_ds1000_576,train,data_science,qwen3.5-plus,0.0,0.0,1823,28175
dim6_ds1000_577,val,data_science,claude-opus-4-6,0.0,0.0,176,2214
dim6_ds1000_577,val,data_science,claude-sonnet-4-6,0.0,0.0,181,2062
dim6_ds1000_577,val,data_science,gpt-5.4,0.0,0.0,163,2261
dim6_ds1000_577,val,data_science,glm-5,0.0,0.0,297,5949
dim6_ds1000_577,val,data_science,kimi-k2.5,0.0,0.0,144,1509
dim6_ds1000_577,val,data_science,MiniMax-M2.7,0.0,0.0,205,1849
dim6_ds1000_577,val,data_science,Qwen3-Max,0.0,0.0,155,2540
dim6_ds1000_577,val,data_science,qwen3.5-plus,0.0,0.0,3560,57164
dim6_ds1000_579,train,data_science,claude-opus-4-6,0.0,0.0,131,3077
dim6_ds1000_579,train,data_science,claude-sonnet-4-6,0.0,0.0,211,2788
dim6_ds1000_579,train,data_science,gpt-5.4,0.0,0.0,129,2069
dim6_ds1000_579,train,data_science,glm-5,0.0,0.0,279,4622
dim6_ds1000_579,train,data_science,kimi-k2.5,0.0,0.0,118,1377
dim6_ds1000_579,train,data_science,MiniMax-M2.7,0.0,0.0,418,4676
dim6_ds1000_579,train,data_science,Qwen3-Max,0.0,0.0,129,1304
dim6_ds1000_579,train,data_science,qwen3.5-plus,0.0,0.0,2000,29004
dim6_ds1000_578,train,data_science,claude-opus-4-6,0.0,0.0,181,2754
dim6_ds1000_578,train,data_science,claude-sonnet-4-6,0.0,0.0,173,2242
dim6_ds1000_578,train,data_science,gpt-5.4,0.0,0.0,261,4519
dim6_ds1000_578,train,data_science,glm-5,0.0,0.0,372,8215
dim6_ds1000_578,train,data_science,kimi-k2.5,0.0,0.0,213,4542
dim6_ds1000_578,train,data_science,MiniMax-M2.7,0.0,0.0,451,5250
dim6_ds1000_578,train,data_science,Qwen3-Max,0.0,0.0,303,7703
dim6_ds1000_578,train,data_science,qwen3.5-plus,0.0,0.0,3167,46796
dim6_ds1000_580,train,data_science,claude-opus-4-6,0.0,0.0,155,2979
dim6_ds1000_580,train,data_science,claude-sonnet-4-6,0.0,0.0,194,3954
dim6_ds1000_580,train,data_science,gpt-5.4,0.0,0.0,226,5121
dim6_ds1000_580,train,data_science,glm-5,0.0,0.0,298,5603
dim6_ds1000_580,train,data_science,kimi-k2.5,0.0,0.0,135,2021
dim6_ds1000_580,train,data_science,MiniMax-M2.7,0.0,0.0,286,3374
dim6_ds1000_580,train,data_science,Qwen3-Max,0.0,0.0,147,1665
dim6_ds1000_580,train,data_science,qwen3.5-plus,0.0,0.0,1853,27643
dim6_ds1000_589,train,data_science,claude-opus-4-6,0.0,0.0,144,2564
dim6_ds1000_589,train,data_science,claude-sonnet-4-6,0.0,0.0,165,2671
dim6_ds1000_589,train,data_science,gpt-5.4,0.0,0.0,151,3191
dim6_ds1000_589,train,data_science,glm-5,0.0,0.0,327,7843
dim6_ds1000_589,train,data_science,kimi-k2.5,0.0,0.0,149,3134
dim6_ds1000_589,train,data_science,MiniMax-M2.7,0.0,0.0,1015,14646
dim6_ds1000_589,train,data_science,Qwen3-Max,0.0,0.0,230,5258
dim6_ds1000_589,train,data_science,qwen3.5-plus,0.0,0.0,2680,42725
dim6_ds1000_575,train,data_science,claude-opus-4-6,0.0,0.0,592,4034
dim6_ds1000_575,train,data_science,claude-sonnet-4-6,0.0,0.0,694,4486
dim6_ds1000_575,train,data_science,gpt-5.4,0.0,0.0,533,8028
dim6_ds1000_575,train,data_science,glm-5,0.0,0.0,1594,34145
dim6_ds1000_575,train,data_science,kimi-k2.5,0.0,0.0,540,13609
dim6_ds1000_575,train,data_science,MiniMax-M2.7,0.0,0.0,1725,23794
dim6_ds1000_575,train,data_science,Qwen3-Max,0.0,0.0,575,15662
dim6_ds1000_575,train,data_science,qwen3.5-plus,0.0,0.0,4204,59203
dim6_ds1000_590,train,data_science,claude-opus-4-6,0.0,0.0,158,2600
dim6_ds1000_590,train,data_science,claude-sonnet-4-6,0.0,0.0,175,2187
dim6_ds1000_590,train,data_science,gpt-5.4,0.0,0.0,143,1604
dim6_ds1000_590,train,data_science,glm-5,0.0,0.0,209,3741
dim6_ds1000_590,train,data_science,kimi-k2.5,0.0,0.0,133,2021
dim6_ds1000_590,train,data_science,MiniMax-M2.7,0.0,0.0,251,2763
dim6_ds1000_590,train,data_science,Qwen3-Max,0.0,0.0,153,2986
dim6_ds1000_590,train,data_science,qwen3.5-plus,0.0,0.0,2508,40118
dim6_ds1000_592,train,data_science,claude-opus-4-6,0.0,0.0,214,2606
dim6_ds1000_592,train,data_science,claude-sonnet-4-6,0.0,0.0,372,3592
dim6_ds1000_592,train,data_science,gpt-5.4,0.0,0.0,207,1855
dim6_ds1000_592,train,data_science,glm-5,0.0,0.0,2863,88842
dim6_ds1000_592,train,data_science,kimi-k2.5,0.0,0.0,176,1615
dim6_ds1000_592,train,data_science,MiniMax-M2.7,0.0,0.0,1115,16980
dim6_ds1000_592,train,data_science,Qwen3-Max,0.0,0.0,289,8345
dim6_ds1000_592,train,data_science,qwen3.5-plus,0.0,0.0,2305,35961
dim6_ds1000_593,val,data_science,claude-opus-4-6,0.0,0.0,245,3348
dim6_ds1000_593,val,data_science,claude-sonnet-4-6,0.0,0.0,501,5757
dim6_ds1000_593,val,data_science,gpt-5.4,0.0,0.0,246,3835
dim6_ds1000_593,val,data_science,glm-5,0.0,0.0,3263,86035
dim6_ds1000_593,val,data_science,kimi-k2.5,0.0,0.0,247,5991
dim6_ds1000_593,val,data_science,MiniMax-M2.7,0.0,0.0,1079,17314
dim6_ds1000_593,val,data_science,Qwen3-Max,0.0,0.0,278,6746
dim6_ds1000_593,val,data_science,qwen3.5-plus,0.0,0.0,4971,91181
dim6_ds1000_595,train,data_science,claude-opus-4-6,0.0,0.0,269,4444
dim6_ds1000_595,train,data_science,claude-sonnet-4-6,0.0,0.0,283,3153
dim6_ds1000_595,train,data_science,gpt-5.4,0.0,0.0,251,3521
dim6_ds1000_595,train,data_science,glm-5,0.0,0.0,805,19276
dim6_ds1000_595,train,data_science,kimi-k2.5,0.0,0.0,216,5933
dim6_ds1000_595,train,data_science,MiniMax-M2.7,0.0,0.0,1904,28533
dim6_ds1000_595,train,data_science,Qwen3-Max,0.0,0.0,346,11071
dim6_ds1000_595,train,data_science,qwen3.5-plus,0.0,0.0,2560,42364
dim6_ds1000_599,train,data_science,claude-opus-4-6,0.0,0.0,183,2505
dim6_ds1000_599,train,data_science,claude-sonnet-4-6,0.0,0.0,174,2227
dim6_ds1000_599,train,data_science,gpt-5.4,0.0,0.0,180,3877
dim6_ds1000_599,train,data_science,glm-5,0.0,0.0,778,18687
dim6_ds1000_599,train,data_science,kimi-k2.5,0.0,0.0,156,2021
dim6_ds1000_599,train,data_science,MiniMax-M2.7,0.0,0.0,2029,27959
dim6_ds1000_599,train,data_science,Qwen3-Max,0.0,0.0,210,5375
dim6_ds1000_599,train,data_science,qwen3.5-plus,0.0,0.0,3725,63358
dim6_ds1000_598,train,data_science,claude-opus-4-6,0.0,0.0,288,2741
dim6_ds1000_598,train,data_science,claude-sonnet-4-6,0.0,0.0,356,3001
dim6_ds1000_598,train,data_science,gpt-5.4,0.0,0.0,287,3163
dim6_ds1000_598,train,data_science,glm-5,0.0,0.0,498,9700
dim6_ds1000_598,train,data_science,kimi-k2.5,0.0,0.0,241,4361
dim6_ds1000_598,train,data_science,MiniMax-M2.7,0.0,0.0,803,11671
dim6_ds1000_598,train,data_science,Qwen3-Max,0.0,0.0,296,8229
dim6_ds1000_598,train,data_science,qwen3.5-plus,0.0,0.0,5255,90773
dim6_ds1000_602,train,data_science,claude-opus-4-6,0.0,0.0,124,2829
dim6_ds1000_602,train,data_science,claude-sonnet-4-6,0.0,0.0,124,2179
dim6_ds1000_602,train,data_science,gpt-5.4,0.0,0.0,120,2495
dim6_ds1000_602,train,data_science,glm-5,0.0,0.0,2532,82426
dim6_ds1000_602,train,data_science,kimi-k2.5,0.0,0.0,108,884
dim6_ds1000_602,train,data_science,MiniMax-M2.7,0.0,0.0,994,14057
dim6_ds1000_602,train,data_science,Qwen3-Max,0.0,0.0,122,1175
dim6_ds1000_602,train,data_science,qwen3.5-plus,0.0,0.0,3910,71315
dim6_ds1000_603,train,data_science,claude-opus-4-6,0.0,0.0,236,3284
dim6_ds1000_603,train,data_science,claude-sonnet-4-6,0.0,0.0,134,1954
dim6_ds1000_603,train,data_science,gpt-5.4,0.0,0.0,186,3272
dim6_ds1000_603,train,data_science,glm-5,0.0,0.0,833,17963
dim6_ds1000_603,train,data_science,kimi-k2.5,0.0,0.0,115,1312
dim6_ds1000_603,train,data_science,MiniMax-M2.7,0.0,0.0,2037,28391
dim6_ds1000_603,train,data_science,Qwen3-Max,0.0,0.0,133,2315
dim6_ds1000_603,train,data_science,qwen3.5-plus,0.0,0.0,5065,89364
dim6_ds1000_601,train,data_science,claude-opus-4-6,0.0,0.0,189,2588
dim6_ds1000_601,train,data_science,claude-sonnet-4-6,0.0,0.0,184,2511
dim6_ds1000_601,train,data_science,gpt-5.4,0.0,0.0,246,3449
dim6_ds1000_601,train,data_science,glm-5,0.0,0.0,1478,40974
dim6_ds1000_601,train,data_science,kimi-k2.5,0.0,0.0,149,2216
dim6_ds1000_601,train,data_science,MiniMax-M2.7,0.0,0.0,744,10655
dim6_ds1000_601,train,data_science,Qwen3-Max,0.0,0.0,160,2050
dim6_ds1000_601,train,data_science,qwen3.5-plus,0.0,0.0,4318,77228
dim6_ds1000_604,train,data_science,claude-opus-4-6,0.0,0.0,133,2479
dim6_ds1000_604,train,data_science,claude-sonnet-4-6,0.0,0.0,124,2095
dim6_ds1000_604,train,data_science,gpt-5.4,0.0,0.0,125,1259
dim6_ds1000_604,train,data_science,glm-5,0.0,0.0,586,14885
dim6_ds1000_604,train,data_science,kimi-k2.5,0.0,0.0,115,1672
dim6_ds1000_604,train,data_science,MiniMax-M2.7,0.0,0.0,1979,30029
dim6_ds1000_604,train,data_science,Qwen3-Max,0.0,0.0,113,1505
dim6_ds1000_604,train,data_science,qwen3.5-plus,0.0,0.0,4646,79028
dim6_ds1000_605,train,data_science,claude-opus-4-6,0.0,0.0,114,2077
dim6_ds1000_605,train,data_science,claude-sonnet-4-6,0.0,0.0,114,1952
dim6_ds1000_605,train,data_science,gpt-5.4,0.0,0.0,125,2627
dim6_ds1000_605,train,data_science,glm-5,0.0,0.0,2313,76571
dim6_ds1000_605,train,data_science,kimi-k2.5,0.0,0.0,104,1292
dim6_ds1000_605,train,data_science,MiniMax-M2.7,0.0,0.0,1795,25831
dim6_ds1000_605,train,data_science,Qwen3-Max,0.0,0.0,118,1517
dim6_ds1000_605,train,data_science,qwen3.5-plus,0.0,0.0,323,5790
dim6_ds1000_606,train,data_science,claude-opus-4-6,0.0,0.0,123,2408
dim6_ds1000_606,train,data_science,claude-sonnet-4-6,0.0,0.0,123,2175
dim6_ds1000_606,train,data_science,gpt-5.4,0.0,0.0,125,3234
dim6_ds1000_606,train,data_science,glm-5,0.0,0.0,2815,86992
dim6_ds1000_606,train,data_science,kimi-k2.5,0.0,0.0,115,1550
dim6_ds1000_606,train,data_science,MiniMax-M2.7,0.0,0.0,1068,14223
dim6_ds1000_606,train,data_science,Qwen3-Max,0.0,0.0,118,2436
dim6_ds1000_606,train,data_science,qwen3.5-plus,0.0,0.0,3388,65823
dim6_ds1000_610,train,data_science,claude-opus-4-6,0.0,0.0,122,2240
dim6_ds1000_610,train,data_science,claude-sonnet-4-6,0.0,0.0,211,3018
dim6_ds1000_610,train,data_science,gpt-5.4,0.0,0.0,120,1439
dim6_ds1000_610,train,data_science,glm-5,0.0,0.0,514,13110
dim6_ds1000_610,train,data_science,kimi-k2.5,0.0,0.0,108,1256
dim6_ds1000_610,train,data_science,MiniMax-M2.7,0.0,0.0,1022,13419
dim6_ds1000_610,train,data_science,Qwen3-Max,0.0,0.0,120,1340
dim6_ds1000_610,train,data_science,qwen3.5-plus,0.0,0.0,3086,57521
dim6_ds1000_611,train,data_science,claude-opus-4-6,0.0,0.0,106,2084
dim6_ds1000_611,train,data_science,claude-sonnet-4-6,0.0,0.0,183,2513
dim6_ds1000_611,train,data_science,gpt-5.4,0.0,0.0,160,2243
dim6_ds1000_611,train,data_science,glm-5,0.0,0.0,364,9540
dim6_ds1000_611,train,data_science,kimi-k2.5,0.0,0.0,95,1073
dim6_ds1000_611,train,data_science,MiniMax-M2.7,0.0,0.0,419,6002
dim6_ds1000_611,train,data_science,Qwen3-Max,0.0,0.0,107,1053
dim6_ds1000_611,train,data_science,qwen3.5-plus,0.0,0.0,4604,82894
dim6_ds1000_612,val,data_science,claude-opus-4-6,0.0,0.0,131,2273
dim6_ds1000_612,val,data_science,claude-sonnet-4-6,0.0,0.0,220,2997
dim6_ds1000_612,val,data_science,gpt-5.4,0.0,0.0,274,4755
dim6_ds1000_612,val,data_science,glm-5,0.0,0.0,667,17823
dim6_ds1000_612,val,data_science,kimi-k2.5,0.0,0.0,117,1443
dim6_ds1000_612,val,data_science,MiniMax-M2.7,0.0,0.0,1881,29081
dim6_ds1000_612,val,data_science,Qwen3-Max,0.0,0.0,139,1795
dim6_ds1000_612,val,data_science,qwen3.5-plus,0.0,0.0,1046,20136
dim6_ds1000_614,train,data_science,claude-opus-4-6,0.0,0.0,115,2519
dim6_ds1000_614,train,data_science,claude-sonnet-4-6,0.0,0.0,126,2113
dim6_ds1000_614,train,data_science,gpt-5.4,0.0,0.0,114,1560
dim6_ds1000_614,train,data_science,glm-5,0.0,0.0,383,9313
dim6_ds1000_614,train,data_science,kimi-k2.5,0.0,0.0,102,1155
dim6_ds1000_614,train,data_science,MiniMax-M2.7,0.0,0.0,3552,47425
dim6_ds1000_614,train,data_science,Qwen3-Max,0.0,0.0,112,1638
dim6_ds1000_614,train,data_science,qwen3.5-plus,0.0,0.0,1980,40570
dim6_ds1000_615,train,data_science,claude-opus-4-6,0.0,0.0,181,2565
dim6_ds1000_615,train,data_science,claude-sonnet-4-6,0.0,0.0,166,2229
dim6_ds1000_615,train,data_science,gpt-5.4,0.0,0.0,155,1800
dim6_ds1000_615,train,data_science,glm-5,0.0,0.0,320,7025
dim6_ds1000_615,train,data_science,kimi-k2.5,0.0,0.0,162,1896
dim6_ds1000_615,train,data_science,MiniMax-M2.7,0.0,0.0,464,6372
dim6_ds1000_615,train,data_science,Qwen3-Max,0.0,0.0,240,4809
dim6_ds1000_615,train,data_science,qwen3.5-plus,0.0,0.0,4105,70371
dim6_ds1000_616,train,data_science,claude-opus-4-6,0.0,0.0,95,2219
dim6_ds1000_616,train,data_science,claude-sonnet-4-6,0.0,0.0,111,2133
dim6_ds1000_616,train,data_science,gpt-5.4,0.0,0.0,98,1585
dim6_ds1000_616,train,data_science,glm-5,0.0,0.0,227,5567
dim6_ds1000_616,train,data_science,kimi-k2.5,0.0,0.0,91,1750
dim6_ds1000_616,train,data_science,MiniMax-M2.7,0.0,0.0,488,6690
dim6_ds1000_616,train,data_science,Qwen3-Max,0.0,0.0,105,1702
dim6_ds1000_616,train,data_science,qwen3.5-plus,0.0,0.0,1974,33213
dim6_ds1000_613,train,data_science,claude-opus-4-6,0.0,0.0,176,3571
dim6_ds1000_613,train,data_science,claude-sonnet-4-6,0.0,0.0,267,2995
dim6_ds1000_613,train,data_science,gpt-5.4,0.0,0.0,192,2316
dim6_ds1000_613,train,data_science,glm-5,0.0,0.0,2465,60549
dim6_ds1000_613,train,data_science,kimi-k2.5,0.0,0.0,170,3375
dim6_ds1000_613,train,data_science,MiniMax-M2.7,0.0,0.0,1733,23617
dim6_ds1000_613,train,data_science,Qwen3-Max,0.0,0.0,254,6088
dim6_ds1000_613,train,data_science,qwen3.5-plus,0.0,0.0,4697,82243
dim6_ds1000_617,val,data_science,claude-opus-4-6,0.0,0.0,157,4716
dim6_ds1000_617,val,data_science,claude-sonnet-4-6,0.0,0.0,217,3001
dim6_ds1000_617,val,data_science,gpt-5.4,0.0,0.0,229,3336
dim6_ds1000_617,val,data_science,glm-5,0.0,0.0,905,23142
dim6_ds1000_617,val,data_science,kimi-k2.5,0.0,0.0,141,2743
dim6_ds1000_617,val,data_science,MiniMax-M2.7,0.0,0.0,872,12191
dim6_ds1000_617,val,data_science,Qwen3-Max,0.0,0.0,247,7612
dim6_ds1000_617,val,data_science,qwen3.5-plus,0.0,0.0,4270,73959
